Transcript stable ID	Protein stable ID
ENSDART00000033921	ENSDARP00000032151
ENSDART00000033922	ENSDARP00000032274
ENSDART00000033970	ENSDARP00000034465
ENSDART00000034004	ENSDARP00000037156
ENSDART00000034011	ENSDARP00000038651
ENSDART00000034078	ENSDARP00000034904
ENSDART00000034245	ENSDARP00000032706
ENSDART00000034438	ENSDARP00000032532
ENSDART00000034441	ENSDARP00000028958
ENSDART00000034489	ENSDARP00000029604
ENSDART00000034523	ENSDARP00000036825
ENSDART00000034534	ENSDARP00000033717
ENSDART00000034536	ENSDARP00000033828
ENSDART00000034550	ENSDARP00000035593
ENSDART00000034555	ENSDARP00000035846
ENSDART00000034580	ENSDARP00000035027
ENSDART00000034606	ENSDARP00000037339
ENSDART00000034615	ENSDARP00000037736
ENSDART00000034705	ENSDARP00000033698
ENSDART00000034745	ENSDARP00000031430
ENSDART00000034783	ENSDARP00000033134
ENSDART00000034784	ENSDARP00000033245
ENSDART00000034802	ENSDARP00000033191
ENSDART00000034817	ENSDARP00000034794
ENSDART00000034829	ENSDARP00000035419
ENSDART00000034851	ENSDARP00000038299
ENSDART00000034865	ENSDARP00000029466
ENSDART00000034875	ENSDARP00000029000
ENSDART00000034935	ENSDARP00000033545
ENSDART00000034968	ENSDARP00000035108
ENSDART00000035046	ENSDARP00000032468
ENSDART00000035062	ENSDARP00000035057
ENSDART00000035067	ENSDARP00000035450
ENSDART00000035152	ENSDARP00000029733
ENSDART00000035188	ENSDARP00000031510
ENSDART00000035235	ENSDARP00000030819
ENSDART00000035259	ENSDARP00000029039
ENSDART00000035400	ENSDARP00000035073
ENSDART00000035432	ENSDARP00000037620
ENSDART00000035447	ENSDARP00000038320
ENSDART00000035514	ENSDARP00000036669
ENSDART00000035522	ENSDARP00000037034
ENSDART00000035531	ENSDARP00000038472
ENSDART00000035538	ENSDARP00000039012
ENSDART00000035545	ENSDARP00000039367
ENSDART00000035558	ENSDARP00000037018
ENSDART00000035581	ENSDARP00000034453
ENSDART00000035602	ENSDARP00000032784
ENSDART00000035654	ENSDARP00000030778
ENSDART00000035670	ENSDARP00000028718
ENSDART00000035710	ENSDARP00000037411
ENSDART00000035725	ENSDARP00000038262
ENSDART00000035737	ENSDARP00000033139
ENSDART00000035739	ENSDARP00000033283
ENSDART00000035762	ENSDARP00000033537
ENSDART00000035899	ENSDARP00000035112
ENSDART00000035939	ENSDARP00000034149
ENSDART00000035944	ENSDARP00000030813
ENSDART00000035965	ENSDARP00000038642
ENSDART00000035967	ENSDARP00000038787
ENSDART00000036015	ENSDARP00000032856
ENSDART00000036090	ENSDARP00000035494
ENSDART00000036148	ENSDARP00000031504
ENSDART00000036153	ENSDARP00000031745
ENSDART00000036204	ENSDARP00000031228
ENSDART00000036235	ENSDARP00000033254
ENSDART00000036331	ENSDARP00000033069
ENSDART00000036348	ENSDARP00000033085
ENSDART00000036350	ENSDARP00000033217
ENSDART00000036369	ENSDARP00000030625
ENSDART00000036419	ENSDARP00000038349
ENSDART00000036421	ENSDARP00000036490
ENSDART00000036456	ENSDARP00000034555
ENSDART00000036461	ENSDARP00000034827
ENSDART00000036467	ENSDARP00000035306
ENSDART00000036513	ENSDARP00000036401
ENSDART00000036531	ENSDARP00000037326
ENSDART00000036546	ENSDARP00000035163
ENSDART00000036635	ENSDARP00000037198
ENSDART00000036649	ENSDARP00000036949
ENSDART00000036668	ENSDARP00000030555
ENSDART00000036703	ENSDARP00000035261
ENSDART00000036718	ENSDARP00000031553
ENSDART00000036783	ENSDARP00000036649
ENSDART00000036854	ENSDARP00000035581
ENSDART00000036891	ENSDARP00000028630
ENSDART00000036906	ENSDARP00000037801
ENSDART00000036926	ENSDARP00000028523
ENSDART00000036927	ENSDARP00000028571
ENSDART00000036942	ENSDARP00000028479
ENSDART00000036997	ENSDARP00000035352
ENSDART00000037065	ENSDARP00000035945
ENSDART00000037069	ENSDARP00000036071
ENSDART00000037087	ENSDARP00000035848
ENSDART00000037182	ENSDARP00000036961
ENSDART00000037224	ENSDARP00000032643
ENSDART00000037265	ENSDARP00000031076
ENSDART00000037292	ENSDARP00000030606
ENSDART00000037318	ENSDARP00000033827
ENSDART00000037332	ENSDARP00000034418
ENSDART00000037361	ENSDARP00000028385
ENSDART00000037450	ENSDARP00000037410
ENSDART00000037515	ENSDARP00000029170
ENSDART00000037559	ENSDARP00000037908
ENSDART00000037600	ENSDARP00000029899
ENSDART00000037664	ENSDARP00000032730
ENSDART00000037698	ENSDARP00000033495
ENSDART00000037709	ENSDARP00000032159
ENSDART00000037749	ENSDARP00000034979
ENSDART00000037797	ENSDARP00000036121
ENSDART00000037808	ENSDARP00000036611
ENSDART00000037819	ENSDARP00000037080
ENSDART00000037846	ENSDARP00000028693
ENSDART00000037855	ENSDARP00000036002
ENSDART00000037904	ENSDARP00000096314
ENSDART00000037914	ENSDARP00000038172
ENSDART00000037922	ENSDARP00000038666
ENSDART00000037999	ENSDARP00000030294
ENSDART00000038118	ENSDARP00000036656
ENSDART00000038120	ENSDARP00000036723
ENSDART00000038128	ENSDARP00000037227
ENSDART00000038157	ENSDARP00000035128
ENSDART00000038196	ENSDARP00000033276
ENSDART00000038202	ENSDARP00000033632
ENSDART00000038230	ENSDARP00000038728
ENSDART00000038273	ENSDARP00000036715
ENSDART00000038330	ENSDARP00000032748
ENSDART00000038415	ENSDARP00000032142
ENSDART00000038422	ENSDARP00000032351
ENSDART00000038465	ENSDARP00000035351
ENSDART00000038491	ENSDARP00000034426
ENSDART00000038495	ENSDARP00000032935
ENSDART00000038525	ENSDARP00000032530
ENSDART00000038566	ENSDARP00000038678
ENSDART00000038575	ENSDARP00000039240
ENSDART00000038602	ENSDARP00000038646
ENSDART00000038648	ENSDARP00000036256
ENSDART00000038674	ENSDARP00000035681
ENSDART00000038745	ENSDARP00000030733
ENSDART00000038748	ENSDARP00000030868
ENSDART00000038777	ENSDARP00000028545
ENSDART00000038790	ENSDARP00000028352
ENSDART00000038807	ENSDARP00000037614
ENSDART00000038818	ENSDARP00000038214
ENSDART00000038824	ENSDARP00000037563
ENSDART00000038828	ENSDARP00000037761
ENSDART00000038923	ENSDARP00000034047
ENSDART00000038924	ENSDARP00000034116
ENSDART00000038942	ENSDARP00000032332
ENSDART00000038990	ENSDARP00000037399
ENSDART00000039054	ENSDARP00000038801
ENSDART00000039079	ENSDARP00000039146
ENSDART00000039080	ENSDARP00000039217
ENSDART00000039170	ENSDARP00000028564
ENSDART00000039265	ENSDARP00000029934
ENSDART00000039277	ENSDARP00000038316
ENSDART00000039280	ENSDARP00000038430
ENSDART00000039386	ENSDARP00000029765
ENSDART00000039399	ENSDARP00000030479
ENSDART00000039438	ENSDARP00000029689
ENSDART00000039443	ENSDARP00000029933
ENSDART00000039448	ENSDARP00000038781
ENSDART00000039466	ENSDARP00000038815
ENSDART00000039482	ENSDARP00000038885
ENSDART00000039585	ENSDARP00000039584
ENSDART00000039597	ENSDARP00000039596
ENSDART00000039629	ENSDARP00000039628
ENSDART00000039667	ENSDARP00000039666
ENSDART00000039700	ENSDARP00000039699
ENSDART00000039717	ENSDARP00000039716
ENSDART00000039760	ENSDARP00000039759
ENSDART00000039810	ENSDARP00000039809
ENSDART00000039827	ENSDARP00000039826
ENSDART00000039829	ENSDARP00000039828
ENSDART00000039832	ENSDARP00000039831
ENSDART00000039847	ENSDARP00000039846
ENSDART00000039865	ENSDARP00000039864
ENSDART00000039868	ENSDARP00000039867
ENSDART00000039877	ENSDARP00000039876
ENSDART00000039878	ENSDARP00000039877
ENSDART00000039887	ENSDARP00000039886
ENSDART00000039917	ENSDARP00000039916
ENSDART00000039950	ENSDARP00000039949
ENSDART00000039987	ENSDARP00000039986
ENSDART00000040033	ENSDARP00000040032
ENSDART00000040065	ENSDARP00000040064
ENSDART00000040074	ENSDARP00000040073
ENSDART00000040083	ENSDARP00000040082
ENSDART00000040184	ENSDARP00000040183
ENSDART00000040209	ENSDARP00000040208
ENSDART00000040235	ENSDARP00000040234
ENSDART00000040266	ENSDARP00000040265
ENSDART00000040278	ENSDARP00000040277
ENSDART00000040292	ENSDARP00000040291
ENSDART00000040305	ENSDARP00000040304
ENSDART00000040334	ENSDARP00000040333
ENSDART00000040362	ENSDARP00000040361
ENSDART00000040379	ENSDARP00000040378
ENSDART00000040409	ENSDARP00000040408
ENSDART00000040422	ENSDARP00000040421
