Transcript stable ID	Protein stable ID
ENSDART00000122757	ENSDARP00000110769
ENSDART00000122762	ENSDARP00000110749
ENSDART00000122782	ENSDARP00000108384
ENSDART00000122815	ENSDARP00000108588
ENSDART00000122833	
ENSDART00000122843	ENSDARP00000141848
ENSDART00000122847	ENSDARP00000104746
ENSDART00000122859	ENSDARP00000108637
ENSDART00000122869	ENSDARP00000104984
ENSDART00000122876	
ENSDART00000122892	ENSDARP00000110394
ENSDART00000122905	ENSDARP00000110728
ENSDART00000122919	ENSDARP00000110081
ENSDART00000122945	ENSDARP00000105346
ENSDART00000122953	ENSDARP00000109517
ENSDART00000122961	
ENSDART00000122972	ENSDARP00000109147
ENSDART00000123011	ENSDARP00000105038
ENSDART00000123028	ENSDARP00000104777
ENSDART00000123047	ENSDARP00000111271
ENSDART00000123053	ENSDARP00000105610
ENSDART00000123054	ENSDARP00000112001
ENSDART00000123066	
ENSDART00000123081	ENSDARP00000105220
ENSDART00000123086	ENSDARP00000111558
ENSDART00000123089	ENSDARP00000108723
ENSDART00000123096	ENSDARP00000106995
ENSDART00000123136	ENSDARP00000111973
ENSDART00000123139	ENSDARP00000111047
ENSDART00000123143	ENSDARP00000133803
ENSDART00000123144	ENSDARP00000108581
ENSDART00000123145	ENSDARP00000111959
ENSDART00000123154	ENSDARP00000106450
ENSDART00000123167	ENSDARP00000105438
ENSDART00000123195	ENSDARP00000105609
ENSDART00000123197	ENSDARP00000107495
ENSDART00000123206	ENSDARP00000112468
ENSDART00000123207	ENSDARP00000105235
ENSDART00000123211	ENSDARP00000106964
ENSDART00000123222	ENSDARP00000108203
ENSDART00000123243	ENSDARP00000106052
ENSDART00000123254	ENSDARP00000112347
ENSDART00000123270	ENSDARP00000104786
ENSDART00000123273	ENSDARP00000105248
ENSDART00000123292	ENSDARP00000111123
ENSDART00000123298	ENSDARP00000107755
ENSDART00000123300	ENSDARP00000112143
ENSDART00000123324	ENSDARP00000112480
ENSDART00000123330	ENSDARP00000106452
ENSDART00000123335	
ENSDART00000123352	ENSDARP00000107049
ENSDART00000123359	ENSDARP00000105451
ENSDART00000123374	ENSDARP00000107433
ENSDART00000123376	ENSDARP00000106741
ENSDART00000123387	ENSDARP00000109205
ENSDART00000123389	ENSDARP00000109371
ENSDART00000123429	ENSDARP00000111607
ENSDART00000123431	ENSDARP00000111024
ENSDART00000123434	ENSDARP00000104665
ENSDART00000123443	ENSDARP00000105452
ENSDART00000123476	ENSDARP00000108644
ENSDART00000123482	ENSDARP00000107612
ENSDART00000123511	
ENSDART00000123520	ENSDARP00000108075
ENSDART00000123527	ENSDARP00000110065
ENSDART00000123544	ENSDARP00000107338
ENSDART00000123550	ENSDARP00000110642
ENSDART00000123559	ENSDARP00000107524
ENSDART00000123562	ENSDARP00000108325
ENSDART00000123587	ENSDARP00000108281
ENSDART00000123591	ENSDARP00000111894
ENSDART00000123612	ENSDARP00000106691
ENSDART00000123623	ENSDARP00000109403
ENSDART00000123624	
ENSDART00000123652	ENSDARP00000105574
ENSDART00000123673	ENSDARP00000111270
ENSDART00000123680	ENSDARP00000108813
ENSDART00000123741	ENSDARP00000110552
ENSDART00000123742	
ENSDART00000123745	ENSDARP00000105860
ENSDART00000123759	ENSDARP00000111128
ENSDART00000123771	ENSDARP00000105796
ENSDART00000123792	
ENSDART00000123801	ENSDARP00000111845
ENSDART00000123820	ENSDARP00000104715
ENSDART00000123847	ENSDARP00000111507
ENSDART00000123886	ENSDARP00000107250
ENSDART00000123892	ENSDARP00000112034
ENSDART00000123908	ENSDARP00000106956
ENSDART00000123915	ENSDARP00000106495
ENSDART00000123916	ENSDARP00000107220
ENSDART00000123931	ENSDARP00000111987
ENSDART00000123936	ENSDARP00000109092
ENSDART00000123938	
ENSDART00000123944	ENSDARP00000109810
ENSDART00000123953	ENSDARP00000112366
ENSDART00000123963	
ENSDART00000123971	ENSDARP00000111624
ENSDART00000123972	ENSDARP00000107618
ENSDART00000123990	ENSDARP00000108331
ENSDART00000123994	ENSDARP00000111914
ENSDART00000124063	ENSDARP00000107940
ENSDART00000124075	ENSDARP00000106001
ENSDART00000124094	ENSDARP00000111223
ENSDART00000124128	ENSDARP00000112304
ENSDART00000124142	ENSDARP00000105206
ENSDART00000124161	ENSDARP00000105500
ENSDART00000124166	ENSDARP00000110858
ENSDART00000124168	ENSDARP00000109562
ENSDART00000124170	ENSDARP00000108441
ENSDART00000124185	ENSDARP00000109258
ENSDART00000124189	ENSDARP00000111288
ENSDART00000124213	ENSDARP00000108427
ENSDART00000124223	ENSDARP00000110328
ENSDART00000124231	ENSDARP00000108022
ENSDART00000124242	ENSDARP00000105565
ENSDART00000124244	ENSDARP00000108108
ENSDART00000124300	ENSDARP00000109720
ENSDART00000124304	
ENSDART00000124326	ENSDARP00000110238
ENSDART00000124346	ENSDARP00000112231
ENSDART00000124381	ENSDARP00000111793
ENSDART00000124416	ENSDARP00000104686
ENSDART00000124440	ENSDARP00000109062
ENSDART00000124452	ENSDARP00000107407
ENSDART00000124455	ENSDARP00000112101
ENSDART00000124474	ENSDARP00000104464
ENSDART00000124482	ENSDARP00000107053
ENSDART00000124499	ENSDARP00000111738
ENSDART00000124502	ENSDARP00000105955
ENSDART00000124510	ENSDARP00000105974
ENSDART00000124514	ENSDARP00000104741
ENSDART00000124545	ENSDARP00000106223
ENSDART00000124559	ENSDARP00000105162
ENSDART00000124561	
ENSDART00000124562	ENSDARP00000106535
ENSDART00000124567	ENSDARP00000104731
ENSDART00000124568	ENSDARP00000108853
ENSDART00000124589	ENSDARP00000105822
ENSDART00000124638	ENSDARP00000110501
ENSDART00000124645	ENSDARP00000109060
ENSDART00000124660	ENSDARP00000106925
ENSDART00000124677	ENSDARP00000106475
ENSDART00000124709	ENSDARP00000106512
ENSDART00000124710	ENSDARP00000111982
ENSDART00000124716	ENSDARP00000105767
ENSDART00000124735	ENSDARP00000105352
ENSDART00000124737	ENSDARP00000109684
ENSDART00000124740	ENSDARP00000107210
ENSDART00000124749	ENSDARP00000104600
ENSDART00000124770	ENSDARP00000106796
ENSDART00000124773	ENSDARP00000107677
ENSDART00000124809	ENSDARP00000107734
ENSDART00000124810	ENSDARP00000110942
ENSDART00000124821	
ENSDART00000124824	ENSDARP00000104532
ENSDART00000124833	ENSDARP00000112333
ENSDART00000124845	ENSDARP00000105829
ENSDART00000124868	ENSDARP00000109101
ENSDART00000124871	ENSDARP00000107373
ENSDART00000124872	ENSDARP00000107828
ENSDART00000124876	ENSDARP00000107760
ENSDART00000124882	ENSDARP00000105643
ENSDART00000124921	ENSDARP00000106159
ENSDART00000124938	ENSDARP00000109328
ENSDART00000124963	ENSDARP00000107936
ENSDART00000124991	ENSDARP00000110178
ENSDART00000124996	
ENSDART00000125007	
ENSDART00000125016	ENSDARP00000106787
ENSDART00000125022	ENSDARP00000108328
ENSDART00000125037	ENSDARP00000105280
ENSDART00000125046	ENSDARP00000110854
ENSDART00000125048	ENSDARP00000105833
ENSDART00000125060	ENSDARP00000108344
ENSDART00000125097	ENSDARP00000126989
ENSDART00000125116	ENSDARP00000112471
ENSDART00000125119	ENSDARP00000111747
ENSDART00000125122	ENSDARP00000112054
ENSDART00000125125	ENSDARP00000105676
ENSDART00000125126	ENSDARP00000104623
ENSDART00000125163	ENSDARP00000111597
ENSDART00000125171	ENSDARP00000105975
ENSDART00000125175	ENSDARP00000105691
ENSDART00000125180	ENSDARP00000107314
ENSDART00000125190	ENSDARP00000111034
ENSDART00000125198	ENSDARP00000109185
ENSDART00000125218	ENSDARP00000126624
ENSDART00000125220	ENSDARP00000106618
ENSDART00000125221	
ENSDART00000125227	ENSDARP00000108752
ENSDART00000125257	
ENSDART00000125267	ENSDARP00000110442
ENSDART00000125272	ENSDARP00000104821
ENSDART00000125289	ENSDARP00000104561
ENSDART00000125299	ENSDARP00000109716
ENSDART00000125309	ENSDARP00000107071
ENSDART00000125326	ENSDARP00000105210
ENSDART00000125331	ENSDARP00000108921
ENSDART00000125333	ENSDARP00000106816
ENSDART00000125344	ENSDARP00000105507
ENSDART00000125347	ENSDARP00000108036
ENSDART00000125348	ENSDARP00000108958
ENSDART00000125352	ENSDARP00000111663
ENSDART00000125358	ENSDARP00000108386
ENSDART00000125361	ENSDARP00000107246
ENSDART00000125368	ENSDARP00000104873
ENSDART00000125370	ENSDARP00000105282
ENSDART00000125396	ENSDARP00000108573
ENSDART00000125397	
ENSDART00000125406	ENSDARP00000111010
ENSDART00000125423	ENSDARP00000105661
ENSDART00000125440	ENSDARP00000106496
ENSDART00000125444	ENSDARP00000110978
ENSDART00000125450	ENSDARP00000106138
ENSDART00000125451	ENSDARP00000106640
ENSDART00000125484	ENSDARP00000111331
ENSDART00000125485	ENSDARP00000104485
ENSDART00000125535	ENSDARP00000110969
ENSDART00000125552	ENSDARP00000108490
ENSDART00000125555	ENSDARP00000107575
ENSDART00000125584	ENSDARP00000104578
ENSDART00000125585	ENSDARP00000109917
ENSDART00000125596	ENSDARP00000105925
ENSDART00000125619	ENSDARP00000109333
ENSDART00000125633	ENSDARP00000106646
ENSDART00000125657	
ENSDART00000125658	ENSDARP00000111775
ENSDART00000125673	ENSDARP00000106572
ENSDART00000125678	ENSDARP00000109603
ENSDART00000125691	ENSDARP00000105583
ENSDART00000125700	ENSDARP00000111625
ENSDART00000125709	ENSDARP00000112331
ENSDART00000125726	ENSDARP00000109281
ENSDART00000125729	ENSDARP00000108732
ENSDART00000125745	ENSDARP00000107138
ENSDART00000125750	ENSDARP00000110872
ENSDART00000125767	ENSDARP00000109712
ENSDART00000125772	ENSDARP00000106753
ENSDART00000125813	
ENSDART00000125830	ENSDARP00000106707
ENSDART00000125850	ENSDARP00000109636
ENSDART00000125883	ENSDARP00000111401
ENSDART00000125893	ENSDARP00000110903
ENSDART00000125898	ENSDARP00000112126
ENSDART00000125907	ENSDARP00000108587
ENSDART00000125923	ENSDARP00000109550
ENSDART00000125925	ENSDARP00000106569
ENSDART00000125943	ENSDARP00000107623
ENSDART00000125958	ENSDARP00000105652
ENSDART00000125961	ENSDARP00000106831
ENSDART00000125970	ENSDARP00000107587
ENSDART00000125971	ENSDARP00000110282
ENSDART00000125986	ENSDARP00000111708
ENSDART00000125997	ENSDARP00000112475
ENSDART00000126005	ENSDARP00000111146
ENSDART00000126018	ENSDARP00000107170
ENSDART00000126038	ENSDARP00000104575
ENSDART00000126045	ENSDARP00000109410
ENSDART00000126059	
ENSDART00000126084	ENSDARP00000105921
ENSDART00000126092	ENSDARP00000110181
ENSDART00000126096	ENSDARP00000107681
