Transcript stable ID	Protein stable ID
ENSDART00000173269	ENSDARP00000142297
ENSDART00000173274	ENSDARP00000142148
ENSDART00000173275	ENSDARP00000142400
ENSDART00000173277	ENSDARP00000142433
ENSDART00000173282	ENSDARP00000142191
ENSDART00000173301	ENSDARP00000142582
ENSDART00000173324	
ENSDART00000173337	ENSDARP00000142173
ENSDART00000173346	ENSDARP00000142090
ENSDART00000173351	ENSDARP00000142599
ENSDART00000173353	ENSDARP00000142436
ENSDART00000173370	
ENSDART00000173396	
ENSDART00000173403	ENSDARP00000142622
ENSDART00000173421	ENSDARP00000142351
ENSDART00000173434	ENSDARP00000142560
ENSDART00000173435	ENSDARP00000142539
ENSDART00000173436	ENSDARP00000142109
ENSDART00000173450	ENSDARP00000142399
ENSDART00000173458	ENSDARP00000142790
ENSDART00000173477	ENSDARP00000142827
ENSDART00000173478	ENSDARP00000142660
ENSDART00000173482	
ENSDART00000173501	
ENSDART00000173513	ENSDARP00000142890
ENSDART00000173542	ENSDARP00000142935
ENSDART00000173555	
ENSDART00000173557	
ENSDART00000173566	ENSDARP00000142802
ENSDART00000173576	ENSDARP00000142991
ENSDART00000173583	ENSDARP00000142885
ENSDART00000173592	
ENSDART00000173597	ENSDARP00000142781
ENSDART00000173604	ENSDARP00000142813
ENSDART00000173617	
ENSDART00000173620	ENSDARP00000142698
ENSDART00000173641	ENSDARP00000142796
ENSDART00000173644	ENSDARP00000142994
ENSDART00000173645	
ENSDART00000173661	
ENSDART00000173679	ENSDARP00000142897
ENSDART00000173684	
ENSDART00000173693	ENSDARP00000142867
ENSDART00000173701	ENSDARP00000142723
ENSDART00000173705	ENSDARP00000142746
ENSDART00000173709	ENSDARP00000142667
ENSDART00000173716	ENSDARP00000142948
ENSDART00000173717	ENSDARP00000142834
ENSDART00000173729	ENSDARP00000142949
ENSDART00000173752	ENSDARP00000142828
ENSDART00000173757	ENSDARP00000142934
ENSDART00000173758	ENSDARP00000142763
ENSDART00000173759	ENSDARP00000142808
ENSDART00000173765	ENSDARP00000142905
ENSDART00000173766	
ENSDART00000173769	ENSDARP00000142850
ENSDART00000173774	ENSDARP00000142683
ENSDART00000173791	ENSDARP00000142777
ENSDART00000173795	ENSDARP00000142988
ENSDART00000173802	
ENSDART00000173807	ENSDARP00000142937
ENSDART00000173813	
ENSDART00000173829	
ENSDART00000173834	
ENSDART00000173835	
ENSDART00000173839	
ENSDART00000173849	
ENSDART00000173854	ENSDARP00000142908
ENSDART00000173860	ENSDARP00000142985
ENSDART00000173869	
ENSDART00000173881	ENSDARP00000142895
ENSDART00000173887	
ENSDART00000173911	ENSDARP00000142986
ENSDART00000173916	
ENSDART00000173918	ENSDARP00000142811
ENSDART00000173919	ENSDARP00000142913
ENSDART00000173926	ENSDARP00000142741
ENSDART00000173945	ENSDARP00000142646
ENSDART00000173947	
ENSDART00000173955	ENSDARP00000142915
ENSDART00000173957	
ENSDART00000173960	
ENSDART00000173963	ENSDARP00000142759
ENSDART00000173987	ENSDARP00000142756
ENSDART00000173989	
ENSDART00000173990	ENSDARP00000142815
ENSDART00000173992	
ENSDART00000173994	ENSDARP00000142972
ENSDART00000174000	ENSDARP00000142680
ENSDART00000174002	
ENSDART00000174018	ENSDARP00000143096
ENSDART00000174021	ENSDARP00000142999
ENSDART00000174023	ENSDARP00000143226
ENSDART00000174031	ENSDARP00000143066
ENSDART00000174036	
ENSDART00000174056	ENSDARP00000143111
ENSDART00000174072	
ENSDART00000174082	ENSDARP00000143143
ENSDART00000174126	ENSDARP00000143203
ENSDART00000174177	
ENSDART00000174188	
ENSDART00000174214	
ENSDART00000174233	ENSDARP00000143098
ENSDART00000174265	
ENSDART00000174289	ENSDARP00000143044
ENSDART00000174305	ENSDARP00000143159
ENSDART00000174329	
ENSDART00000174372	
