Transcript stable ID	Protein stable ID
ENSDART00000148333	ENSDARP00000122687
ENSDART00000148353	ENSDARP00000116833
ENSDART00000148355	
ENSDART00000148356	ENSDARP00000118851
ENSDART00000148361	ENSDARP00000117664
ENSDART00000148369	ENSDARP00000118250
ENSDART00000148381	ENSDARP00000124310
ENSDART00000148382	ENSDARP00000124460
ENSDART00000148388	ENSDARP00000124113
ENSDART00000148398	
ENSDART00000148406	ENSDARP00000124183
ENSDART00000148414	
ENSDART00000148419	
ENSDART00000148425	ENSDARP00000124821
ENSDART00000148431	ENSDARP00000124599
ENSDART00000148432	ENSDARP00000124859
ENSDART00000148439	ENSDARP00000124298
ENSDART00000148441	
ENSDART00000148443	
ENSDART00000148444	ENSDARP00000124210
ENSDART00000148448	ENSDARP00000123866
ENSDART00000148459	ENSDARP00000127465
ENSDART00000148460	ENSDARP00000123859
ENSDART00000148463	ENSDARP00000123712
ENSDART00000148484	ENSDARP00000124478
ENSDART00000148514	ENSDARP00000124165
ENSDART00000148517	ENSDARP00000123785
ENSDART00000148522	ENSDARP00000124087
ENSDART00000148524	ENSDARP00000123934
ENSDART00000148528	ENSDARP00000125051
ENSDART00000148535	ENSDARP00000123831
ENSDART00000148536	ENSDARP00000124947
ENSDART00000148538	
ENSDART00000148544	ENSDARP00000124086
ENSDART00000148545	
ENSDART00000148548	ENSDARP00000124126
ENSDART00000148553	ENSDARP00000124394
ENSDART00000148574	ENSDARP00000124011
ENSDART00000148575	
ENSDART00000148577	
ENSDART00000148590	ENSDARP00000124519
ENSDART00000148592	
ENSDART00000148595	ENSDARP00000123910
ENSDART00000148608	ENSDARP00000124021
ENSDART00000148609	
ENSDART00000148611	
ENSDART00000148612	
ENSDART00000148613	ENSDARP00000124025
ENSDART00000148618	ENSDARP00000125018
ENSDART00000148629	
ENSDART00000148630	ENSDARP00000123727
ENSDART00000148632	ENSDARP00000124590
ENSDART00000148641	
ENSDART00000148643	ENSDARP00000124602
ENSDART00000148650	
ENSDART00000148654	ENSDARP00000124680
ENSDART00000148656	ENSDARP00000124084
ENSDART00000148659	ENSDARP00000124509
ENSDART00000148661	ENSDARP00000124003
ENSDART00000148662	ENSDARP00000124513
ENSDART00000148666	ENSDARP00000124239
ENSDART00000148668	ENSDARP00000124293
ENSDART00000148674	
ENSDART00000148676	ENSDARP00000124336
ENSDART00000148689	ENSDARP00000124785
ENSDART00000148693	ENSDARP00000124475
ENSDART00000148703	ENSDARP00000123956
ENSDART00000148706	ENSDARP00000124505
ENSDART00000148709	ENSDARP00000124417
ENSDART00000148710	ENSDARP00000123736
ENSDART00000148716	
ENSDART00000148720	
ENSDART00000148725	ENSDARP00000124435
ENSDART00000148734	
ENSDART00000148741	ENSDARP00000123904
ENSDART00000148744	ENSDARP00000124891
ENSDART00000148746	
ENSDART00000148747	
ENSDART00000148749	ENSDARP00000124013
ENSDART00000148752	
ENSDART00000148762	ENSDARP00000123880
ENSDART00000148763	ENSDARP00000124943
ENSDART00000148770	ENSDARP00000124768
ENSDART00000148774	ENSDARP00000124648
