Transcript stable ID	Protein stable ID
ENSDART00000161307	ENSDARP00000135631
ENSDART00000161308	ENSDARP00000134219
ENSDART00000161391	ENSDARP00000134680
ENSDART00000161394	ENSDARP00000136376
ENSDART00000161420	ENSDARP00000134540
ENSDART00000161435	
ENSDART00000161458	ENSDARP00000136646
ENSDART00000161472	ENSDARP00000131851
ENSDART00000161513	ENSDARP00000131838
ENSDART00000161516	ENSDARP00000131639
ENSDART00000161525	ENSDARP00000134343
ENSDART00000161534	ENSDARP00000130657
ENSDART00000161544	ENSDARP00000131880
ENSDART00000161552	ENSDARP00000133594
ENSDART00000161566	ENSDARP00000136765
ENSDART00000161650	ENSDARP00000136537
ENSDART00000161665	ENSDARP00000137904
ENSDART00000161672	ENSDARP00000141825
ENSDART00000161721	ENSDARP00000130536
ENSDART00000161730	ENSDARP00000133763
ENSDART00000161739	ENSDARP00000138181
ENSDART00000161765	ENSDARP00000136220
ENSDART00000161775	ENSDARP00000134167
ENSDART00000161787	ENSDARP00000136337
ENSDART00000161816	ENSDARP00000131643
ENSDART00000161821	ENSDARP00000137186
ENSDART00000161832	
ENSDART00000161834	ENSDARP00000140429
ENSDART00000161851	
ENSDART00000161874	ENSDARP00000134240
ENSDART00000161880	ENSDARP00000141736
ENSDART00000161882	ENSDARP00000140803
ENSDART00000161924	ENSDARP00000137193
ENSDART00000161972	ENSDARP00000134414
ENSDART00000161979	ENSDARP00000129912
ENSDART00000162060	ENSDARP00000139978
ENSDART00000162063	ENSDARP00000134980
ENSDART00000162078	ENSDARP00000140044
ENSDART00000162099	ENSDARP00000137704
ENSDART00000162100	ENSDARP00000131888
ENSDART00000162115	ENSDARP00000138520
ENSDART00000162119	ENSDARP00000137260
ENSDART00000162121	ENSDARP00000141398
ENSDART00000162149	ENSDARP00000139289
ENSDART00000162189	ENSDARP00000130882
ENSDART00000162240	ENSDARP00000136648
ENSDART00000162251	ENSDARP00000141015
ENSDART00000162281	ENSDARP00000133810
ENSDART00000162285	ENSDARP00000133674
ENSDART00000162290	ENSDARP00000139400
ENSDART00000162292	ENSDARP00000130853
ENSDART00000162297	ENSDARP00000132427
ENSDART00000162318	ENSDARP00000132684
ENSDART00000162364	ENSDARP00000137617
ENSDART00000162379	ENSDARP00000132600
ENSDART00000162400	ENSDARP00000139544
ENSDART00000162420	ENSDARP00000135708
ENSDART00000162430	ENSDARP00000138686
ENSDART00000162434	ENSDARP00000134533
ENSDART00000162444	ENSDARP00000141676
ENSDART00000162517	ENSDARP00000139489
ENSDART00000162528	ENSDARP00000130851
ENSDART00000162529	ENSDARP00000133662
ENSDART00000162536	
ENSDART00000162577	ENSDARP00000136714
ENSDART00000162585	ENSDARP00000130408
ENSDART00000162619	ENSDARP00000139344
ENSDART00000162620	ENSDARP00000134855
ENSDART00000162644	ENSDARP00000136399
ENSDART00000162647	ENSDARP00000136476
ENSDART00000162671	ENSDARP00000140188
ENSDART00000162685	ENSDARP00000136641
ENSDART00000162688	ENSDARP00000133078
ENSDART00000162711	ENSDARP00000132267
ENSDART00000162730	ENSDARP00000136893
ENSDART00000162763	ENSDARP00000130850
ENSDART00000162770	ENSDARP00000136560
ENSDART00000162838	ENSDARP00000133459
ENSDART00000162871	ENSDARP00000132932
ENSDART00000162899	ENSDARP00000135015
ENSDART00000162917	ENSDARP00000135356
ENSDART00000162926	ENSDARP00000134244
ENSDART00000162929	ENSDARP00000131965
ENSDART00000162945	ENSDARP00000137633
ENSDART00000162952	
ENSDART00000162983	ENSDARP00000130447
ENSDART00000163007	ENSDARP00000135165
ENSDART00000163070	ENSDARP00000137587
ENSDART00000163083	ENSDARP00000136700
ENSDART00000163097	ENSDARP00000141216
ENSDART00000163222	ENSDARP00000131230
ENSDART00000163251	ENSDARP00000133243
ENSDART00000163265	ENSDARP00000138229
ENSDART00000163272	ENSDARP00000130455
ENSDART00000163294	ENSDARP00000139977
ENSDART00000163328	ENSDARP00000140646
ENSDART00000163355	ENSDARP00000136134
ENSDART00000163396	ENSDARP00000131564
ENSDART00000163421	ENSDARP00000137246
ENSDART00000163435	ENSDARP00000133106
ENSDART00000163450	ENSDARP00000131521
ENSDART00000163478	ENSDARP00000130523
ENSDART00000163483	ENSDARP00000136578
ENSDART00000163502	ENSDARP00000135325
ENSDART00000163530	ENSDARP00000134768
ENSDART00000163537	ENSDARP00000130862
ENSDART00000163538	ENSDARP00000137756
ENSDART00000163555	ENSDARP00000141478
ENSDART00000163558	ENSDARP00000133327
ENSDART00000163578	ENSDARP00000135090
ENSDART00000163587	ENSDARP00000141411
ENSDART00000163590	
ENSDART00000163593	ENSDARP00000136392
ENSDART00000163677	ENSDARP00000138106
ENSDART00000163698	
ENSDART00000163701	ENSDARP00000138695
ENSDART00000163709	ENSDARP00000138396
ENSDART00000163720	ENSDARP00000137599
ENSDART00000163739	
ENSDART00000163769	ENSDARP00000133601
ENSDART00000163806	ENSDARP00000139562
ENSDART00000163845	ENSDARP00000131353
ENSDART00000163850	ENSDARP00000138791
ENSDART00000163865	ENSDARP00000141853
ENSDART00000163895	ENSDARP00000132792
ENSDART00000163914	ENSDARP00000129886
ENSDART00000163931	ENSDARP00000132854
ENSDART00000163960	ENSDARP00000135104
ENSDART00000163971	ENSDARP00000137335
ENSDART00000163987	ENSDARP00000138009
ENSDART00000163993	ENSDARP00000138827
ENSDART00000164019	ENSDARP00000141309
ENSDART00000164046	ENSDARP00000130713
ENSDART00000164050	ENSDARP00000133597
ENSDART00000164071	ENSDARP00000140202
ENSDART00000164094	ENSDARP00000137737
ENSDART00000164095	ENSDARP00000130307
ENSDART00000164139	ENSDARP00000139009
ENSDART00000164141	ENSDARP00000131895
ENSDART00000164156	ENSDARP00000133045
ENSDART00000164167	ENSDARP00000135044
ENSDART00000164205	ENSDARP00000133315
ENSDART00000164209	ENSDARP00000133014
ENSDART00000164215	ENSDARP00000138840
ENSDART00000164218	ENSDARP00000137803
ENSDART00000164244	ENSDARP00000132552
ENSDART00000164259	ENSDARP00000136674
ENSDART00000164265	ENSDARP00000136087
ENSDART00000164266	ENSDARP00000134098
ENSDART00000164317	ENSDARP00000141402
ENSDART00000164322	ENSDARP00000132787
ENSDART00000164335	ENSDARP00000140593
ENSDART00000164351	ENSDARP00000137105
ENSDART00000164357	ENSDARP00000139735
ENSDART00000164381	ENSDARP00000131969
ENSDART00000164385	ENSDARP00000140170
ENSDART00000164412	ENSDARP00000131736
ENSDART00000164428	ENSDARP00000141609
ENSDART00000164461	ENSDARP00000136844
ENSDART00000164497	ENSDARP00000137201
ENSDART00000164508	ENSDARP00000131719
ENSDART00000164529	ENSDARP00000135446
ENSDART00000164538	
ENSDART00000164548	ENSDARP00000137480
ENSDART00000164558	ENSDARP00000132135
ENSDART00000164573	ENSDARP00000141480
ENSDART00000164592	
ENSDART00000164597	ENSDARP00000131737
ENSDART00000164627	ENSDARP00000139015
ENSDART00000164637	ENSDARP00000134929
ENSDART00000164720	ENSDARP00000137728
ENSDART00000164800	ENSDARP00000141404
ENSDART00000164801	ENSDARP00000137380
ENSDART00000164824	ENSDARP00000132817
ENSDART00000164849	ENSDARP00000136727
ENSDART00000164864	ENSDARP00000141143
ENSDART00000164945	ENSDARP00000132274
ENSDART00000164962	ENSDARP00000134720
ENSDART00000165006	ENSDARP00000130908
ENSDART00000165029	ENSDARP00000130033
ENSDART00000165031	ENSDARP00000130719
ENSDART00000165055	ENSDARP00000138502
ENSDART00000165062	ENSDARP00000131975
ENSDART00000165063	ENSDARP00000141566
ENSDART00000165068	ENSDARP00000135735
ENSDART00000165079	ENSDARP00000137095
ENSDART00000165084	ENSDARP00000130690
ENSDART00000165087	
ENSDART00000165091	ENSDARP00000137018
ENSDART00000165107	ENSDARP00000133436
ENSDART00000165114	ENSDARP00000134166
ENSDART00000165129	ENSDARP00000130198
ENSDART00000165229	ENSDARP00000135489
ENSDART00000165251	
ENSDART00000165280	ENSDARP00000136302
ENSDART00000165300	ENSDARP00000140335
ENSDART00000165329	ENSDARP00000137840
ENSDART00000165343	ENSDARP00000140194
ENSDART00000165349	ENSDARP00000134246
ENSDART00000165393	ENSDARP00000139033
ENSDART00000165395	ENSDARP00000141839
ENSDART00000165417	ENSDARP00000141255
ENSDART00000165430	ENSDARP00000141228
ENSDART00000165507	ENSDARP00000133410
ENSDART00000165524	ENSDARP00000134579
ENSDART00000165538	
ENSDART00000165544	ENSDARP00000133154
ENSDART00000165566	ENSDARP00000141865
ENSDART00000165664	ENSDARP00000135801
ENSDART00000165678	ENSDARP00000137512
ENSDART00000165709	ENSDARP00000131342
ENSDART00000165752	ENSDARP00000137492
ENSDART00000165778	ENSDARP00000132031
ENSDART00000165789	ENSDARP00000141642
ENSDART00000165806	ENSDARP00000134690
ENSDART00000165814	ENSDARP00000135926
ENSDART00000165831	ENSDARP00000130023
ENSDART00000165856	ENSDARP00000139665
ENSDART00000165887	ENSDARP00000140725
ENSDART00000165890	ENSDARP00000131026
ENSDART00000165892	ENSDARP00000141188
ENSDART00000165899	ENSDARP00000141406
ENSDART00000165912	ENSDARP00000140364
ENSDART00000165919	ENSDARP00000138971
ENSDART00000165936	ENSDARP00000138682
ENSDART00000165953	ENSDARP00000140976
ENSDART00000165965	ENSDARP00000136662
ENSDART00000165973	ENSDARP00000132626
ENSDART00000165989	ENSDARP00000131743
ENSDART00000165990	ENSDARP00000137096
ENSDART00000166005	ENSDARP00000132394
ENSDART00000166025	ENSDARP00000139690
ENSDART00000166028	ENSDARP00000139585
ENSDART00000166066	ENSDARP00000132770
ENSDART00000166067	ENSDARP00000139655
ENSDART00000166084	ENSDARP00000131612
ENSDART00000166114	ENSDARP00000141024
ENSDART00000166147	ENSDARP00000134544
ENSDART00000166164	ENSDARP00000138754
ENSDART00000166176	ENSDARP00000139575
ENSDART00000166198	ENSDARP00000131013
ENSDART00000166246	ENSDARP00000132463
ENSDART00000166264	ENSDARP00000132737
ENSDART00000166313	ENSDARP00000131464
ENSDART00000166319	ENSDARP00000131330
ENSDART00000166324	ENSDARP00000140042
ENSDART00000166385	ENSDARP00000131214
ENSDART00000166406	ENSDARP00000132669
ENSDART00000166430	ENSDARP00000131631
ENSDART00000166455	
ENSDART00000166459	ENSDARP00000141094
ENSDART00000166464	
ENSDART00000166469	ENSDARP00000131277
ENSDART00000166489	ENSDARP00000139705
ENSDART00000166516	ENSDARP00000135877
ENSDART00000166518	ENSDARP00000132216
ENSDART00000166519	
ENSDART00000166523	ENSDARP00000134107
ENSDART00000166543	ENSDARP00000135938
ENSDART00000166561	ENSDARP00000141142
ENSDART00000166614	ENSDARP00000141686
ENSDART00000166620	ENSDARP00000140374
ENSDART00000166621	ENSDARP00000133548
ENSDART00000166684	ENSDARP00000140383
ENSDART00000166688	ENSDARP00000133566
ENSDART00000166690	
ENSDART00000166698	ENSDARP00000136953
ENSDART00000166710	ENSDARP00000136443
ENSDART00000166741	ENSDARP00000140157
ENSDART00000166744	ENSDARP00000136932
ENSDART00000166785	ENSDARP00000137194
ENSDART00000166788	ENSDARP00000140393
ENSDART00000166805	ENSDARP00000131823
ENSDART00000166833	ENSDARP00000133058
ENSDART00000166849	ENSDARP00000133305
ENSDART00000166876	ENSDARP00000132601
ENSDART00000166886	ENSDARP00000136233
ENSDART00000166891	ENSDARP00000132499
ENSDART00000166897	ENSDARP00000134039
ENSDART00000166902	ENSDARP00000133167
ENSDART00000166914	ENSDARP00000137996
ENSDART00000166918	ENSDARP00000135372
ENSDART00000166962	ENSDARP00000137051
ENSDART00000166970	
ENSDART00000166990	ENSDARP00000130369
ENSDART00000167004	ENSDARP00000133053
ENSDART00000167006	ENSDARP00000130084
ENSDART00000167014	ENSDARP00000130205
ENSDART00000167026	ENSDARP00000136377
ENSDART00000167032	ENSDARP00000137696
ENSDART00000167042	ENSDARP00000132788
ENSDART00000167043	ENSDARP00000137388
ENSDART00000167059	ENSDARP00000140743
ENSDART00000167065	ENSDARP00000133501
ENSDART00000167097	ENSDARP00000133384
ENSDART00000167145	ENSDARP00000140904
ENSDART00000167189	ENSDARP00000136781
ENSDART00000167209	ENSDARP00000133169
ENSDART00000167214	ENSDARP00000137839
ENSDART00000167257	
ENSDART00000167274	ENSDARP00000134266
ENSDART00000167285	ENSDARP00000134248
ENSDART00000167287	ENSDARP00000141958
ENSDART00000167292	ENSDARP00000134086
ENSDART00000167298	ENSDARP00000140204
ENSDART00000167299	ENSDARP00000134781
ENSDART00000167320	ENSDARP00000131523
ENSDART00000167334	ENSDARP00000130962
ENSDART00000167341	ENSDARP00000131165
ENSDART00000167360	ENSDARP00000136227
ENSDART00000167385	ENSDARP00000138130
ENSDART00000167394	ENSDARP00000131679
ENSDART00000167466	ENSDARP00000140760
ENSDART00000167501	ENSDARP00000135918
ENSDART00000167541	ENSDARP00000138159
ENSDART00000167551	ENSDARP00000135485
ENSDART00000167584	ENSDARP00000140293
ENSDART00000167598	ENSDARP00000136046
ENSDART00000167612	ENSDARP00000130148
ENSDART00000167630	ENSDARP00000133515
ENSDART00000167634	ENSDARP00000130709
ENSDART00000167647	ENSDARP00000136279
ENSDART00000167659	ENSDARP00000137497
ENSDART00000167680	ENSDARP00000141951
ENSDART00000167702	ENSDARP00000140058
ENSDART00000167716	ENSDARP00000131923
ENSDART00000167736	ENSDARP00000130724
ENSDART00000167746	ENSDARP00000130795
ENSDART00000167750	ENSDARP00000138390
ENSDART00000167782	ENSDARP00000138677
ENSDART00000167791	ENSDARP00000136224
ENSDART00000167793	ENSDARP00000133844
ENSDART00000167803	ENSDARP00000130507
ENSDART00000167807	ENSDARP00000138403
ENSDART00000167828	ENSDARP00000131104
ENSDART00000167838	ENSDARP00000139798
ENSDART00000167845	ENSDARP00000141138
ENSDART00000167867	ENSDARP00000133349
ENSDART00000167935	ENSDARP00000129994
ENSDART00000167953	ENSDARP00000132151
ENSDART00000167967	
ENSDART00000168001	ENSDARP00000134580
ENSDART00000168013	ENSDARP00000137360
ENSDART00000168014	ENSDARP00000133953
ENSDART00000168051	ENSDARP00000132391
ENSDART00000168053	ENSDARP00000141161
ENSDART00000168067	ENSDARP00000130499
ENSDART00000168082	
ENSDART00000168094	ENSDARP00000136883
ENSDART00000168096	ENSDARP00000134897
ENSDART00000168099	ENSDARP00000130337
ENSDART00000168127	ENSDARP00000139485
ENSDART00000168150	ENSDARP00000134298
ENSDART00000168152	ENSDARP00000131740
ENSDART00000168164	ENSDARP00000130334
ENSDART00000168171	ENSDARP00000136188
ENSDART00000168203	
ENSDART00000168216	ENSDARP00000136153
ENSDART00000168217	ENSDARP00000138049
ENSDART00000168231	ENSDARP00000131065
ENSDART00000168245	ENSDARP00000137011
ENSDART00000168258	ENSDARP00000136647
ENSDART00000168282	ENSDARP00000136951
ENSDART00000168334	ENSDARP00000137685
ENSDART00000168339	ENSDARP00000139288
ENSDART00000168416	ENSDARP00000134311
ENSDART00000168440	ENSDARP00000136370
ENSDART00000168449	ENSDARP00000138221
ENSDART00000168465	ENSDARP00000141453
ENSDART00000168481	ENSDARP00000141611
ENSDART00000168533	ENSDARP00000132269
ENSDART00000168545	ENSDARP00000136000
ENSDART00000168560	ENSDARP00000135172
ENSDART00000168567	ENSDARP00000132161
