Transcript stable ID	Protein stable ID
ENSDART00000135207	ENSDARP00000117497
ENSDART00000135212	ENSDARP00000119834
ENSDART00000135230	ENSDARP00000114372
ENSDART00000135239	ENSDARP00000117023
ENSDART00000135243	
ENSDART00000135245	ENSDARP00000118439
ENSDART00000135248	
ENSDART00000135259	ENSDARP00000116734
ENSDART00000135265	ENSDARP00000116061
ENSDART00000135291	ENSDARP00000114802
ENSDART00000135292	
ENSDART00000135303	ENSDARP00000121318
ENSDART00000135313	ENSDARP00000118604
ENSDART00000135324	
ENSDART00000135337	ENSDARP00000123517
ENSDART00000135345	ENSDARP00000118689
ENSDART00000135349	ENSDARP00000122999
ENSDART00000135356	ENSDARP00000123018
ENSDART00000135359	ENSDARP00000114832
ENSDART00000135380	ENSDARP00000123362
ENSDART00000135392	ENSDARP00000113129
ENSDART00000135395	
ENSDART00000135396	
ENSDART00000135403	ENSDARP00000116197
ENSDART00000135406	ENSDARP00000116141
ENSDART00000135407	
ENSDART00000135409	ENSDARP00000116271
ENSDART00000135428	ENSDARP00000119939
ENSDART00000135431	
ENSDART00000135437	
ENSDART00000135442	
ENSDART00000135444	
ENSDART00000135459	
ENSDART00000135480	ENSDARP00000112690
ENSDART00000135481	ENSDARP00000120774
ENSDART00000135484	ENSDARP00000118032
ENSDART00000135510	ENSDARP00000113565
ENSDART00000135512	
ENSDART00000135523	ENSDARP00000124700
ENSDART00000135540	ENSDARP00000114091
ENSDART00000135541	
ENSDART00000135551	ENSDARP00000122644
ENSDART00000135563	
ENSDART00000135564	
ENSDART00000135566	
ENSDART00000135569	ENSDARP00000117350
ENSDART00000135577	
ENSDART00000135590	
ENSDART00000135599	ENSDARP00000118541
ENSDART00000135600	ENSDARP00000122313
ENSDART00000135605	ENSDARP00000114669
ENSDART00000135613	
ENSDART00000135617	
ENSDART00000135625	ENSDARP00000115162
ENSDART00000135631	ENSDARP00000116624
ENSDART00000135648	ENSDARP00000115324
ENSDART00000135652	ENSDARP00000115923
ENSDART00000135655	ENSDARP00000115662
ENSDART00000135658	ENSDARP00000113721
ENSDART00000135659	ENSDARP00000123222
ENSDART00000135664	ENSDARP00000119060
ENSDART00000135665	
ENSDART00000135668	ENSDARP00000117301
ENSDART00000135680	ENSDARP00000122667
ENSDART00000135696	
ENSDART00000135701	ENSDARP00000114017
ENSDART00000135706	ENSDARP00000115921
ENSDART00000135708	
ENSDART00000135712	
ENSDART00000135713	ENSDARP00000116996
ENSDART00000135718	
ENSDART00000135720	ENSDARP00000114266
ENSDART00000135724	ENSDARP00000120810
ENSDART00000135725	ENSDARP00000112879
ENSDART00000135737	ENSDARP00000119894
ENSDART00000135739	
ENSDART00000135756	ENSDARP00000123480
ENSDART00000135760	ENSDARP00000119918
ENSDART00000135772	ENSDARP00000119786
ENSDART00000135780	
ENSDART00000135788	ENSDARP00000120704
ENSDART00000135791	ENSDARP00000116448
ENSDART00000135796	
ENSDART00000135806	ENSDARP00000113246
ENSDART00000135808	ENSDARP00000117448
ENSDART00000135814	ENSDARP00000116047
ENSDART00000135826	ENSDARP00000125290
ENSDART00000135834	ENSDARP00000123474
ENSDART00000135838	ENSDARP00000121313
ENSDART00000135846	ENSDARP00000122306
ENSDART00000135855	ENSDARP00000118393
ENSDART00000135868	ENSDARP00000113714
ENSDART00000135870	ENSDARP00000114084
ENSDART00000135888	ENSDARP00000121702
ENSDART00000135894	ENSDARP00000127437
ENSDART00000135895	ENSDARP00000122722
ENSDART00000135905	ENSDARP00000113684
ENSDART00000135909	
ENSDART00000135912	ENSDARP00000120211
ENSDART00000135914	ENSDARP00000117881
ENSDART00000135918	
ENSDART00000135923	ENSDARP00000116507
ENSDART00000135924	ENSDARP00000122514
ENSDART00000135931	ENSDARP00000113662
ENSDART00000135933	ENSDARP00000112922
ENSDART00000135935	ENSDARP00000117446
ENSDART00000135951	ENSDARP00000122679
ENSDART00000135960	ENSDARP00000121179
ENSDART00000135961	
ENSDART00000135966	
ENSDART00000135971	
ENSDART00000135974	ENSDARP00000121084
ENSDART00000135976	
ENSDART00000135990	ENSDARP00000115791
ENSDART00000135997	
ENSDART00000136000	ENSDARP00000116540
ENSDART00000136001	ENSDARP00000113056
ENSDART00000136002	ENSDARP00000112752
ENSDART00000136006	ENSDARP00000117154
ENSDART00000136008	
ENSDART00000136017	
ENSDART00000136020	ENSDARP00000115910
ENSDART00000136021	
ENSDART00000136022	ENSDARP00000118835
ENSDART00000136030	ENSDARP00000113258
ENSDART00000136032	ENSDARP00000118842
ENSDART00000136039	ENSDARP00000123204
ENSDART00000136046	ENSDARP00000118761
ENSDART00000136059	ENSDARP00000116662
ENSDART00000136060	
ENSDART00000136066	ENSDARP00000118277
ENSDART00000136076	ENSDARP00000120632
ENSDART00000136079	ENSDARP00000116245
ENSDART00000136081	
ENSDART00000136084	ENSDARP00000117384
ENSDART00000136094	ENSDARP00000123660
ENSDART00000136097	
ENSDART00000136104	ENSDARP00000112582
ENSDART00000136122	ENSDARP00000116924
ENSDART00000136123	ENSDARP00000120451
ENSDART00000136125	ENSDARP00000114195
ENSDART00000136142	ENSDARP00000118947
ENSDART00000136154	ENSDARP00000120751
ENSDART00000136155	ENSDARP00000119899
ENSDART00000136175	ENSDARP00000113196
ENSDART00000136176	
ENSDART00000136177	ENSDARP00000115744
ENSDART00000136198	ENSDARP00000122638
ENSDART00000136211	ENSDARP00000120711
ENSDART00000136212	ENSDARP00000113224
ENSDART00000136213	ENSDARP00000123337
ENSDART00000136217	ENSDARP00000116568
ENSDART00000136226	ENSDARP00000122584
ENSDART00000136229	ENSDARP00000120175
ENSDART00000136251	ENSDARP00000117577
ENSDART00000136255	ENSDARP00000118166
ENSDART00000136264	ENSDARP00000117398
ENSDART00000136265	ENSDARP00000117601
ENSDART00000136272	
ENSDART00000136275	
ENSDART00000136318	ENSDARP00000121198
ENSDART00000136324	
ENSDART00000136328	ENSDARP00000125374
ENSDART00000136331	
ENSDART00000136336	
ENSDART00000136340	
ENSDART00000136341	
ENSDART00000136349	
ENSDART00000136353	ENSDARP00000118283
ENSDART00000136363	ENSDARP00000114383
ENSDART00000136380	ENSDARP00000116991
ENSDART00000136382	
ENSDART00000136383	ENSDARP00000116659
ENSDART00000136384	
ENSDART00000136397	ENSDARP00000114927
ENSDART00000136402	ENSDARP00000120430
ENSDART00000136406	ENSDARP00000115722
ENSDART00000136413	
ENSDART00000136418	ENSDARP00000113481
ENSDART00000136422	ENSDARP00000114263
ENSDART00000136429	
ENSDART00000136443	ENSDARP00000117417
ENSDART00000136447	ENSDARP00000123554
ENSDART00000136450	ENSDARP00000138554
ENSDART00000136454	
ENSDART00000136456	ENSDARP00000113307
ENSDART00000136465	ENSDARP00000114493
ENSDART00000136473	
ENSDART00000136478	ENSDARP00000117228
ENSDART00000136481	
ENSDART00000136486	ENSDARP00000114494
ENSDART00000136487	ENSDARP00000120887
ENSDART00000136491	ENSDARP00000123500
ENSDART00000136496	ENSDARP00000116304
ENSDART00000136504	
ENSDART00000136505	ENSDARP00000115711
ENSDART00000136507	ENSDARP00000114355
ENSDART00000136508	
ENSDART00000136520	ENSDARP00000124995
ENSDART00000136522	ENSDARP00000115813
ENSDART00000136523	
ENSDART00000136534	
ENSDART00000136550	
ENSDART00000136555	ENSDARP00000113805
ENSDART00000136556	ENSDARP00000115215
ENSDART00000136572	
ENSDART00000136576	ENSDARP00000115519
ENSDART00000136587	
ENSDART00000136593	ENSDARP00000113004
ENSDART00000136594	ENSDARP00000118588
ENSDART00000136601	
ENSDART00000136602	ENSDARP00000113802
ENSDART00000136618	ENSDARP00000122545
ENSDART00000136622	ENSDARP00000113836
ENSDART00000136627	ENSDARP00000115293
ENSDART00000136628	
ENSDART00000136636	ENSDARP00000112730
ENSDART00000136639	
ENSDART00000136643	ENSDARP00000120013
ENSDART00000136645	ENSDARP00000121827
ENSDART00000136648	ENSDARP00000114188
ENSDART00000136653	ENSDARP00000121152
ENSDART00000136654	ENSDARP00000122058
ENSDART00000136660	
ENSDART00000136673	
ENSDART00000136675	ENSDARP00000123436
ENSDART00000136679	ENSDARP00000121881
ENSDART00000136692	
ENSDART00000136697	ENSDARP00000121075
ENSDART00000136700	
ENSDART00000136704	
ENSDART00000136716	ENSDARP00000125696
