Transcript stable ID	Protein stable ID
ENSDART00000064067	ENSDARP00000064066
ENSDART00000064083	ENSDARP00000064082
ENSDART00000064088	ENSDARP00000064087
ENSDART00000064107	ENSDARP00000064106
ENSDART00000064111	ENSDARP00000064110
ENSDART00000064112	ENSDARP00000064111
ENSDART00000064113	ENSDARP00000064112
ENSDART00000064114	ENSDARP00000064113
ENSDART00000064172	ENSDARP00000064171
ENSDART00000064194	ENSDARP00000064193
ENSDART00000064197	ENSDARP00000064196
ENSDART00000064281	ENSDARP00000064280
ENSDART00000064309	ENSDARP00000064308
ENSDART00000064315	ENSDARP00000064314
ENSDART00000064339	ENSDARP00000064338
ENSDART00000064343	ENSDARP00000064342
ENSDART00000064365	ENSDARP00000064364
ENSDART00000064369	ENSDARP00000064368
ENSDART00000064393	ENSDARP00000064392
ENSDART00000064400	ENSDARP00000064399
ENSDART00000064436	ENSDARP00000064435
ENSDART00000064463	ENSDARP00000064462
ENSDART00000064515	ENSDARP00000064514
ENSDART00000064542	ENSDARP00000064541
ENSDART00000064558	ENSDARP00000064557
ENSDART00000064597	ENSDARP00000064596
ENSDART00000064603	ENSDARP00000064602
ENSDART00000064613	ENSDARP00000064612
ENSDART00000064614	ENSDARP00000064613
ENSDART00000064646	ENSDARP00000064645
ENSDART00000064657	ENSDARP00000064656
ENSDART00000064672	ENSDARP00000064671
ENSDART00000064694	ENSDARP00000064693
ENSDART00000064700	ENSDARP00000064699
ENSDART00000064733	ENSDARP00000064732
ENSDART00000064738	ENSDARP00000064737
ENSDART00000064772	ENSDARP00000064771
ENSDART00000064789	ENSDARP00000064788
ENSDART00000064809	ENSDARP00000064808
ENSDART00000064826	ENSDARP00000064825
ENSDART00000064842	ENSDARP00000064841
ENSDART00000064846	ENSDARP00000064845
ENSDART00000064860	ENSDARP00000064859
ENSDART00000064866	ENSDARP00000064865
ENSDART00000064878	ENSDARP00000064877
ENSDART00000064888	ENSDARP00000064887
ENSDART00000064902	ENSDARP00000064901
ENSDART00000064903	ENSDARP00000064902
ENSDART00000064966	ENSDARP00000064965
ENSDART00000064969	ENSDARP00000064968
ENSDART00000065006	ENSDARP00000065005
ENSDART00000065012	ENSDARP00000065011
ENSDART00000065036	ENSDARP00000065035
ENSDART00000065037	ENSDARP00000065036
ENSDART00000065038	ENSDARP00000065037
ENSDART00000065083	ENSDARP00000065082
ENSDART00000065091	ENSDARP00000065090
ENSDART00000065101	ENSDARP00000065100
ENSDART00000065131	ENSDARP00000065130
ENSDART00000065132	ENSDARP00000065131
ENSDART00000065208	ENSDARP00000065207
ENSDART00000065211	ENSDARP00000065210
ENSDART00000065212	ENSDARP00000065211
ENSDART00000065256	ENSDARP00000065255
ENSDART00000065262	ENSDARP00000065261
ENSDART00000065293	ENSDARP00000065292
ENSDART00000065338	ENSDARP00000065337
ENSDART00000065341	ENSDARP00000065340
ENSDART00000065365	ENSDARP00000065364
ENSDART00000065366	ENSDARP00000065365
ENSDART00000065385	ENSDARP00000065384
ENSDART00000065420	ENSDARP00000065419
ENSDART00000065433	ENSDARP00000065432
ENSDART00000065447	
ENSDART00000065461	ENSDARP00000065460
ENSDART00000065467	ENSDARP00000065466
ENSDART00000065470	ENSDARP00000065469
ENSDART00000065488	ENSDARP00000065487
ENSDART00000065500	ENSDARP00000065499
ENSDART00000065504	ENSDARP00000065503
ENSDART00000065544	ENSDARP00000065543
ENSDART00000065551	ENSDARP00000065550
ENSDART00000065566	ENSDARP00000065565
ENSDART00000065599	ENSDARP00000065598
ENSDART00000065600	ENSDARP00000065599
ENSDART00000065613	ENSDARP00000065612
ENSDART00000065652	ENSDARP00000065651
ENSDART00000065664	ENSDARP00000065663
ENSDART00000065671	ENSDARP00000065670
ENSDART00000065681	ENSDARP00000065680
ENSDART00000065682	ENSDARP00000065681
ENSDART00000065699	ENSDARP00000065698
ENSDART00000065728	ENSDARP00000065727
ENSDART00000065858	ENSDARP00000065857
ENSDART00000065859	ENSDARP00000065858
ENSDART00000065868	ENSDARP00000065867
ENSDART00000065877	ENSDARP00000065876
ENSDART00000065933	ENSDARP00000065932
ENSDART00000065949	ENSDARP00000065948
ENSDART00000065996	ENSDARP00000065995
ENSDART00000066033	ENSDARP00000066032
ENSDART00000066050	ENSDARP00000066049
ENSDART00000066053	ENSDARP00000066052
ENSDART00000066123	ENSDARP00000066122
ENSDART00000066125	ENSDARP00000066124
ENSDART00000066179	ENSDARP00000066178
ENSDART00000066230	ENSDARP00000066229
ENSDART00000066257	ENSDARP00000066256
ENSDART00000066264	ENSDARP00000066263
ENSDART00000066269	ENSDARP00000066268
ENSDART00000066282	ENSDARP00000066281
ENSDART00000066288	ENSDARP00000066287
ENSDART00000066290	ENSDARP00000066289
ENSDART00000066359	ENSDARP00000066358
ENSDART00000066363	ENSDARP00000066362
ENSDART00000066380	ENSDARP00000066379
ENSDART00000066384	ENSDARP00000066383
ENSDART00000066388	ENSDARP00000066387
ENSDART00000066393	ENSDARP00000066392
ENSDART00000066411	ENSDARP00000066410
ENSDART00000066424	ENSDARP00000066423
ENSDART00000066430	ENSDARP00000066429
ENSDART00000066439	ENSDARP00000066438
ENSDART00000066500	ENSDARP00000066499
ENSDART00000066546	ENSDARP00000066545
ENSDART00000066556	ENSDARP00000066555
ENSDART00000066558	ENSDARP00000066557
ENSDART00000066604	ENSDARP00000066603
ENSDART00000066620	ENSDARP00000066619
ENSDART00000066621	ENSDARP00000066620
ENSDART00000066628	ENSDARP00000066627
ENSDART00000066631	ENSDARP00000066630
ENSDART00000066638	ENSDARP00000066637
ENSDART00000066645	ENSDARP00000066644
ENSDART00000066655	ENSDARP00000066654
ENSDART00000066737	ENSDARP00000066736
ENSDART00000066760	ENSDARP00000066759
ENSDART00000066783	ENSDARP00000066782
ENSDART00000066784	ENSDARP00000066783
ENSDART00000066789	ENSDARP00000066788
ENSDART00000066794	ENSDARP00000066793
ENSDART00000066835	ENSDARP00000066834
ENSDART00000066929	ENSDARP00000066928
ENSDART00000066949	ENSDARP00000066948
ENSDART00000066963	ENSDARP00000066962
ENSDART00000066973	ENSDARP00000066972
ENSDART00000066975	ENSDARP00000066974
ENSDART00000066977	ENSDARP00000066976
ENSDART00000066978	ENSDARP00000066977
ENSDART00000066999	ENSDARP00000066998
ENSDART00000067001	ENSDARP00000067000
ENSDART00000067004	ENSDARP00000067003
ENSDART00000067030	ENSDARP00000067029
ENSDART00000067039	ENSDARP00000067038
ENSDART00000067066	ENSDARP00000067065
ENSDART00000067082	ENSDARP00000067081
ENSDART00000067131	ENSDARP00000067130
ENSDART00000067134	ENSDARP00000067133
ENSDART00000067147	ENSDARP00000067146
ENSDART00000067161	ENSDARP00000067160
ENSDART00000067166	ENSDARP00000067165
ENSDART00000067172	ENSDARP00000067171
ENSDART00000067174	ENSDARP00000067173
ENSDART00000067175	ENSDARP00000067174
ENSDART00000067251	ENSDARP00000067250
ENSDART00000067253	ENSDARP00000067252
ENSDART00000067272	ENSDARP00000067271
ENSDART00000067290	ENSDARP00000067289
ENSDART00000067305	ENSDARP00000067304
ENSDART00000067322	ENSDARP00000067321
ENSDART00000067323	ENSDARP00000067322
ENSDART00000067324	ENSDARP00000067323
ENSDART00000067327	ENSDARP00000067326
ENSDART00000067339	ENSDARP00000067338
ENSDART00000067353	ENSDARP00000067352
ENSDART00000067354	ENSDARP00000067353
ENSDART00000067374	ENSDARP00000067373
ENSDART00000067378	ENSDARP00000067377
ENSDART00000067448	ENSDARP00000067447
ENSDART00000067461	ENSDARP00000067460
ENSDART00000067482	ENSDARP00000067481
ENSDART00000067486	ENSDARP00000067485
ENSDART00000067488	ENSDARP00000067487
ENSDART00000067489	ENSDARP00000067488
ENSDART00000067500	ENSDARP00000067499
ENSDART00000067513	ENSDARP00000139868
ENSDART00000067514	ENSDARP00000067513
ENSDART00000067586	ENSDARP00000067585
ENSDART00000067604	ENSDARP00000067603
ENSDART00000067608	ENSDARP00000067607
ENSDART00000067621	ENSDARP00000067620
ENSDART00000067639	ENSDARP00000067638
ENSDART00000067647	ENSDARP00000067646
ENSDART00000067678	ENSDARP00000067677
ENSDART00000067733	ENSDARP00000067732
ENSDART00000067734	ENSDARP00000067733
ENSDART00000067736	ENSDARP00000067735
ENSDART00000067762	ENSDARP00000067761
ENSDART00000067776	ENSDARP00000067775
ENSDART00000067793	ENSDARP00000067792
ENSDART00000073402	ENSDARP00000067893
ENSDART00000073416	ENSDARP00000067907
ENSDART00000073432	ENSDARP00000067923
ENSDART00000073439	ENSDARP00000067930
ENSDART00000073452	ENSDARP00000067943
ENSDART00000073467	ENSDARP00000067958
ENSDART00000073478	ENSDARP00000067969
ENSDART00000073500	ENSDARP00000067991
ENSDART00000073555	ENSDARP00000068045
ENSDART00000073596	ENSDARP00000068086
ENSDART00000073609	ENSDARP00000068099
ENSDART00000073621	ENSDARP00000068111
ENSDART00000073625	ENSDARP00000068115
ENSDART00000073626	ENSDARP00000068116
ENSDART00000073635	ENSDARP00000068125
ENSDART00000073651	ENSDARP00000068141
ENSDART00000073654	ENSDARP00000068144
ENSDART00000073684	ENSDARP00000068174
ENSDART00000073705	ENSDARP00000068195
ENSDART00000073707	ENSDARP00000068197
ENSDART00000073726	ENSDARP00000068216
ENSDART00000073755	ENSDARP00000068245
ENSDART00000073757	ENSDARP00000068247
ENSDART00000073806	ENSDARP00000068296
ENSDART00000073827	ENSDARP00000068317
ENSDART00000073846	ENSDARP00000068336
ENSDART00000073903	ENSDARP00000068393
ENSDART00000073957	ENSDARP00000068446
ENSDART00000073970	ENSDARP00000068459
ENSDART00000073978	ENSDARP00000068467
ENSDART00000073979	ENSDARP00000068468
ENSDART00000073985	ENSDARP00000068474
ENSDART00000074010	ENSDARP00000068499
ENSDART00000074016	ENSDARP00000068505
ENSDART00000074061	ENSDARP00000068550
ENSDART00000074070	ENSDARP00000068559
ENSDART00000074083	ENSDARP00000068572
ENSDART00000074099	ENSDARP00000068588
ENSDART00000074116	ENSDARP00000068605
ENSDART00000074122	ENSDARP00000068611
ENSDART00000074125	ENSDARP00000068614
ENSDART00000074128	
ENSDART00000074129	ENSDARP00000068618
ENSDART00000074155	ENSDARP00000068644
ENSDART00000074161	ENSDARP00000068650
ENSDART00000074175	ENSDARP00000068664
ENSDART00000074196	ENSDARP00000125113
ENSDART00000074208	ENSDARP00000068697
ENSDART00000074231	ENSDARP00000068720
ENSDART00000074249	ENSDARP00000138317
ENSDART00000074255	ENSDARP00000068744
ENSDART00000074256	ENSDARP00000068745
ENSDART00000074265	ENSDARP00000068754
ENSDART00000074268	ENSDARP00000068757
ENSDART00000074270	ENSDARP00000068759
ENSDART00000074294	ENSDARP00000068783
ENSDART00000074317	ENSDARP00000068806
ENSDART00000074384	ENSDARP00000068873
ENSDART00000074400	ENSDARP00000068889
ENSDART00000074407	ENSDARP00000068896
ENSDART00000074426	ENSDARP00000068915
ENSDART00000074438	ENSDARP00000068927
ENSDART00000074458	ENSDARP00000068947
ENSDART00000074478	ENSDARP00000068967
ENSDART00000074490	ENSDARP00000068978
ENSDART00000074519	ENSDARP00000069007
ENSDART00000074540	ENSDARP00000069028
ENSDART00000074553	ENSDARP00000069041
ENSDART00000074597	ENSDARP00000069085
ENSDART00000074599	ENSDARP00000069087
ENSDART00000074600	ENSDARP00000069088
ENSDART00000074605	ENSDARP00000069093
ENSDART00000074609	ENSDARP00000069096
ENSDART00000074647	ENSDARP00000069134
ENSDART00000074653	ENSDARP00000069140
ENSDART00000074655	ENSDARP00000069142
ENSDART00000074683	ENSDARP00000069169
ENSDART00000074689	ENSDARP00000069175
ENSDART00000074706	ENSDARP00000069192
ENSDART00000074710	ENSDARP00000069196
ENSDART00000074757	ENSDARP00000069243
ENSDART00000074768	ENSDARP00000069254
ENSDART00000074774	ENSDARP00000069260
ENSDART00000074781	ENSDARP00000069267
ENSDART00000074791	ENSDARP00000069277
ENSDART00000074806	
ENSDART00000074873	ENSDARP00000069359
ENSDART00000074919	ENSDARP00000069405
ENSDART00000074963	ENSDARP00000069449
ENSDART00000074968	ENSDARP00000069454
ENSDART00000075039	ENSDARP00000069524
ENSDART00000075080	ENSDARP00000069565
ENSDART00000075092	ENSDARP00000069577
ENSDART00000075100	ENSDARP00000069585
ENSDART00000075129	ENSDARP00000069614
ENSDART00000075142	ENSDARP00000069627
ENSDART00000075150	ENSDARP00000069635
ENSDART00000075151	ENSDARP00000069636
ENSDART00000075176	ENSDARP00000069661
ENSDART00000075179	ENSDARP00000069664
ENSDART00000075188	ENSDARP00000069673
ENSDART00000075195	ENSDARP00000069680
ENSDART00000075197	ENSDARP00000069682
ENSDART00000075262	ENSDARP00000069746
ENSDART00000075274	ENSDARP00000069758
ENSDART00000075281	ENSDARP00000069765
ENSDART00000075303	ENSDARP00000069787
ENSDART00000075312	ENSDARP00000069796
ENSDART00000075320	ENSDARP00000069804
ENSDART00000075331	ENSDARP00000069814
ENSDART00000075340	ENSDARP00000069823
ENSDART00000075351	ENSDARP00000069834
ENSDART00000075400	ENSDARP00000069883
ENSDART00000075412	ENSDARP00000069895
ENSDART00000075416	ENSDARP00000069899
ENSDART00000075420	ENSDARP00000069903
ENSDART00000075486	ENSDARP00000069968
ENSDART00000075493	ENSDARP00000069975
ENSDART00000075499	ENSDARP00000069981
ENSDART00000075500	ENSDARP00000069982
ENSDART00000075520	ENSDARP00000070002
ENSDART00000075524	ENSDARP00000070006
ENSDART00000075550	ENSDARP00000070032
ENSDART00000075596	ENSDARP00000070078
ENSDART00000075617	ENSDARP00000070099
ENSDART00000075619	ENSDARP00000070101
ENSDART00000075624	ENSDARP00000070106
ENSDART00000075659	ENSDARP00000070141
ENSDART00000075709	ENSDARP00000070191
ENSDART00000075723	ENSDARP00000070204
ENSDART00000075743	ENSDARP00000070224
ENSDART00000075785	ENSDARP00000070266
ENSDART00000075889	ENSDARP00000070369
ENSDART00000075918	ENSDARP00000070398
ENSDART00000075931	ENSDARP00000070409
ENSDART00000075941	ENSDARP00000070420
ENSDART00000075943	ENSDARP00000070422
ENSDART00000075953	ENSDARP00000070432
ENSDART00000076009	ENSDARP00000070488
ENSDART00000076030	ENSDARP00000070509
ENSDART00000076031	ENSDARP00000070510
ENSDART00000076035	ENSDARP00000070514
ENSDART00000076040	ENSDARP00000070519
ENSDART00000076069	ENSDARP00000070548
ENSDART00000076083	ENSDARP00000070562
ENSDART00000076086	ENSDARP00000070565
ENSDART00000076097	ENSDARP00000070576
ENSDART00000076161	ENSDARP00000070639
ENSDART00000076200	ENSDARP00000070677
ENSDART00000076215	
ENSDART00000076265	ENSDARP00000070742
ENSDART00000076304	ENSDARP00000070780
ENSDART00000076320	ENSDARP00000070795
ENSDART00000076333	ENSDARP00000070807
ENSDART00000076350	ENSDARP00000070824
ENSDART00000076399	ENSDARP00000070873
ENSDART00000076423	ENSDARP00000070897
ENSDART00000076469	ENSDARP00000070941
ENSDART00000076481	ENSDARP00000070953
ENSDART00000076483	ENSDARP00000070955
ENSDART00000076503	ENSDARP00000070975
ENSDART00000076542	ENSDARP00000071014
ENSDART00000076561	ENSDARP00000071033
ENSDART00000076586	ENSDARP00000071058
ENSDART00000076647	ENSDARP00000071118
ENSDART00000076715	ENSDARP00000071186
ENSDART00000076725	ENSDARP00000071196
ENSDART00000076735	ENSDARP00000071206
ENSDART00000076739	ENSDARP00000071210
ENSDART00000076742	ENSDARP00000071213
ENSDART00000076766	ENSDARP00000071237
ENSDART00000076786	ENSDARP00000071257
ENSDART00000076793	ENSDARP00000071264
ENSDART00000076796	ENSDARP00000071267
ENSDART00000076804	ENSDARP00000071275
ENSDART00000076807	ENSDARP00000071278
ENSDART00000076835	ENSDARP00000071305
ENSDART00000076845	ENSDARP00000071316
ENSDART00000076850	ENSDARP00000071321
ENSDART00000076861	ENSDARP00000071331
